"","Avg_SpecificType","Avg_Normal","SD_SpecificType","SD_Normal","p.val_SpecificType_Normal","pvalue_Adj"
"ACSM5",44.6823231126889,128.901565982246,44.1697891204563,118.591478761877,1.25077915185186e-06,5.11332190897791e-06
"ACSS1",1039.36185856403,1662.66477003914,516.697589045268,773.803634116694,1.15399667540696e-07,5.46825280422156e-07
"ACSS2",613.1458474924,640.521146093259,234.752975307679,304.136674954602,0.517317852773678,0.596543495627408
"ACSS3",580.03736910534,609.5144628118,449.621042135537,424.337580401596,0.633482102458168,0.702663973914205
"ACTA1",108.210529886901,69.3745623681209,1032.14094389273,392.077439530831,0.631028176742437,0.700544379652473
"ACTA2",3030.93539818216,1817.24833962056,1817.21881356815,1253.02462753087,1.01838677425999e-08,5.62484003947846e-08
"ACTB",71029.5109439852,71029.5109439852,0,0,NA,NA
"ACTBL2",37.080016924635,0.727142221739691,34.0070556946124,1.26980832054358,7.75485641387752e-47,6.04818451205296e-45
"ACTC1",25.2395230526878,17.2436421427706,162.871554176808,37.3281986695785,0.468069217313851,0.549501779471615
"ACTG1",94798.6919876223,65005.746248992,25014.9799430511,14388.3480811356,1.89035669760987e-24,4.2862341229516e-23
"ACTG2",87.6092000483905,107.771893934799,110.683838206617,103.745213034412,0.184669701829192,0.256711249286658
"ACTL6A",793.466350061085,633.281526502174,295.183651287896,312.849757051123,0.000542760251564568,0.00142630905066315
"ACTL6B",0.0241736403039716,0.0934468978850755,0.12662808111438,0.395200021299821,0.187960250094544,0.260562642844944
"ACTL7A",0.0406349020490227,0.042315142422472,0.131611715815507,0.108184607179311,0.917542001317217,0.937917105018701
"ACTL7B",0.142979641012491,0.214024464360446,0.253745617480065,0.373579470436895,0.168108970285642,0.237494798449774
"ACTL8",0.0384540292509591,0.0124321283396187,0.352374720543325,0.0614363381043831,0.254875174965137,0.336321132784806
"ACTL9",0.0122765982599048,0.0128783058391777,0.0783412439145193,0.0735557468374884,0.955237601490847,0.966667465253827
"ACTN1",3236.4363246506,1194.43154785467,1290.99301824154,511.560449686814,4.25097887626812e-52,4.2181495344514e-50
"ACTN2",31.0176941539634,18.29382336298,305.207823576902,90.2296840822109,0.562018819868873,0.638249587844289
"ACTN3",0.965806112713068,2.25389437348611,1.58623651796233,2.63150345605956,0.000565257465304386,0.00147815011540262
"ACTN4",14008.5219444721,8044.56779224036,4445.92244865441,3563.45021327401,3.05620228409982e-19,5.06687498614531e-18
"ACTR10",1414.74923081146,1266.25441927136,547.279118941186,584.46271382822,0.0773542995252596,0.122431896446925
"ACTR1A",2550.71383364815,2044.35497653699,609.794431467097,985.303597832772,0.000319026605419233,0.000872978741163564
"ACTR1B",2353.91502473899,1838.23242839593,876.65812412909,879.873908212757,0.000100046906821713,0.000300560581584895
"ACTR2",4669.08437199006,4099.23895447673,1658.15382564091,2046.35252530308,0.0489716073074764,0.0819628337400682
"ACTR3",2963.87951188488,2487.43225357849,895.261792404037,940.45308417549,0.000624346281791463,0.00162103586427825
"ACTR3B",161.718692204521,134.180678811789,74.1875840514352,66.7650634869435,0.0059905279311212,0.0126981960502743
"ACTR3C",46.1423375481334,53.9066669247296,25.7253327967082,33.0194332488683,0.0937359283791082,0.144581989105875
"ACTR5",157.434409983242,195.225172360452,56.692829549535,96.6764361980449,0.00509497353146196,0.0109774964489545
"ACTR6",546.23553598358,511.698331743698,233.84912331435,241.914217041831,0.320239026252049,0.404224065036118
"ACTR8",535.65130315322,516.234672807094,221.784721357627,319.28306669725,0.658086776682991,0.725121837822763
"ACTRT1",0.0130165577844554,0.00613893918856166,0.083897023736631,0.0471540866446443,0.389711225170042,0.47436520297008
"ACTRT2",0.00351615344545074,0.00429506177407529,0.0430203999585487,0.0329909954827714,0.877114813925421,0.906652020541547
"ACVR1",3483.22942273232,1634.49231724649,1733.461405954,831.478032840214,1.2730583591921e-25,3.10050811077113e-24
"ACVR1B",790.373149657522,921.501620494577,353.356738990074,513.415366815191,0.0659019647762692,0.106347233071052
"ACVR1C",33.2032390115871,21.0038685706049,27.4904459284837,15.6023635918545,7.51989944797422e-06,2.73208019820909e-05
"ACVR2A",388.570284334281,363.334178494561,161.319019171475,204.986528903911,0.377471945295426,0.462105153087492
"ACVR2B",409.187608620764,357.223831988023,227.44391816884,240.766278044186,0.133007118686264,0.194797215179561
"ACVRL1",644.872149875654,633.845337943339,375.37931412972,326.534965206456,0.819618032226082,0.86098337812167
"ACY1",1317.11246387694,772.153012525097,616.896442107619,413.717876482144,1.58872211285064e-13,1.61975310427153e-12
"ACY3",7.22090908609508,12.7624145237638,7.88396468408405,26.857724080112,0.121604660577267,0.180391046226372
"ACYP1",137.988406648491,142.786679046152,69.509311168008,64.8240415398352,0.612247224522584,0.683860873130714
"ACYP2",150.133562450323,158.048352215665,64.7365980265405,66.6418505287175,0.408259335032515,0.49248616462396
"ADA",96.569368352467,83.3103345835297,42.2274681495579,72.1731967382739,0.177935820345319,0.248869275207702
"ADAD1",0.00560678522846648,0.00687953033007454,0.0413240748577143,0.0528426751421851,0.862469975429652,0.895392768815039
"ADAD2",1.05091431209376,0.842371831517164,1.49421575012886,1.08042276015198,0.215208488206472,0.292014550339191
"ADAL",191.492692465272,331.164149757463,91.7197388809291,178.837026162551,1.8770390358016e-07,8.64507592683991e-07
