"","Avg_SpecificType","Avg_Normal","SD_SpecificType","SD_Normal","p.val_SpecificType_Normal","pvalue_Adj"
"ABCD4",1194.17203812284,802.44281405667,588.126558249548,382.887870913737,3.14743308149581e-07,2.25243108319644e-06
"ABCE1",1153.69515911445,1036.46146991787,448.764613126467,496.901455533602,0.129197084647241,0.198069873732012
"ABCF1",1815.90410260088,1508.8041697408,721.110280182099,799.864749330771,0.0143392770509113,0.030186759805535
"ABCF2",1389.65871319688,986.308124964645,526.82490363017,548.755880869854,8.19751397938857e-06,4.09773230044686e-05
"ABCF3",1627.21554595018,1227.81391366392,625.890128914469,617.962428411325,9.5226187855743e-05,0.000362123930425177
"ABCG1",728.956275631201,402.346411400435,389.801516896242,662.190746308316,0.00077057892062254,0.00230137797129913
"ABCG2",631.888512832983,157.476924336593,554.023175833854,106.218045374102,1.74261093723734e-15,1.30990622894965e-13
"ABCG4",70.5548424886381,15.0941709397318,69.6526265019788,9.84700258062716,3.97671800435539e-14,2.10355757928799e-12
"ABCG5",1.51204097960972,1.83878289024511,1.32857471225407,1.35528404513432,0.130278766253427,0.19941819802802
"ABCG8",0.125165109696077,0.0711457245085699,0.345759554697187,0.183581374916583,0.175326341850834,0.253995812585671
"ABHD10",1499.61744764221,1131.3229406788,629.051882332658,608.95158001051,0.000267718714151419,0.000904687458079707
"ABHD11",1489.22255568794,991.01991825121,652.337892505936,445.652582388235,1.4318369427253e-08,1.4803298691723e-07
"ABHD12",3752.37021733609,3550.11329721253,1597.1704815177,1672.20360785708,0.44238750422519,0.527934237360948
"ABHD12B",1.9706868734583,1.27020279756403,8.37170515841084,1.17423462813799,0.372385200734144,0.45904771723283
"ABHD13",600.689032568623,587.546538572803,274.600356565083,291.794465939182,0.773590992130425,0.821539828322066
"ABHD14A",2005.08032906498,992.985474687581,1294.99452257167,502.143522152786,4.15061048212743e-12,1.16397554824878e-10
